code,date,price,cashdebt,operprof,roa,roic,ret
000963.SZ,20050930,4.95,0.1614,15.3765,6.436,3.0907,0.0454623740767572
000963.SZ,20060331,4.9,-0.3898,17.6537,2.8967,2.9896,-0.004073325387635786
000963.SZ,20060630,7.39,0.1032,23.1182,5.18,4.9351,0.047100118135933185
000963.SZ,20080331,14.3,-0.2549,17.3917,3.319,4.5496,-0.123516374364484
000963.SZ,20080630,12.2,0.8001,21.0592,6.4599,9.0121,-0.2329315576803727
000963.SZ,20081231,10.77,1.0879,21.2557,12.5233,17.6969,0.3618614706260324
000963.SZ,20090331,11.77,-0.3408,18.6019,3.1228,4.5448,0.0990555025344868
000963.SZ,20090630,12.87,0.5581,20.3412,6.6619,9.7374,0.07584278549821055
000963.SZ,20090930,15.4,0.0973,17.329,9.9525,15.1416,0.17714019805195697
000963.SZ,20100331,22.71,-0.833,19.6146,3.6902,5.3732,-0.0008802817469847037
000963.SZ,20100630,23.78,-0.2968,18.4864,7.292000000000002,10.7957,-0.13437208203931572
000963.SZ,20100930,29.1,-0.5108,18.8004,10.3045,15.6804,0.04032097457633881
000963.SZ,20101231,32.87,-0.0606,18.2813,14.193,22.385,-0.06649507860160782
000963.SZ,20110331,26.3,-0.4787,18.8177,3.5275,5.2468,-0.11786752722839935
000963.SZ,20110630,24.27,-0.0333,20.4953,7.4274,11.1464,-0.02160263343242647
000963.SZ,20110930,25.26,-0.3988,19.2248,10.9708,15.7125,-0.09940457190497476
000963.SZ,20121231,34.0,0.8794,19.8132,14.8274,19.6138,0.07004384373292645
000963.SZ,20130930,43.9,-0.3452,17.9887,11.3794,15.126,0.061536198907818376
000963.SZ,20131231,46.0,0.5844,21.9096,14.9546,19.7643,0.1303067836044035
000963.SZ,20140331,44.98,-0.3321,24.1614,4.6115,5.5889,0.0013348166609271615
000963.SZ,20140630,54.0,0.4897,22.6042,9.2503,11.1121,0.09370036514042639
000963.SZ,20140930,59.9,0.2064,20.2155,12.5619,16.5914,0.06056201943543715
000963.SZ,20141231,52.61,0.584,21.194000000000006,15.7602,22.296,0.007440652471733028
000963.SZ,20150331,62.1,-0.1707,27.1523,4.9924,7.4621,0.15149719859357963
000963.SZ,20150630,71.48,0.6328,23.1948,9.5404,14.7503,-0.0613156499951037
000963.SZ,20150930,69.85,-0.0128,22.8499,13.1279,19.2664,-0.04410935544542044
000963.SZ,20151231,81.96,0.2881,22.9012,15.7107,22.0491,0.08860988538915401
000963.SZ,20160331,69.95,-10.5956,28.2659,4.6085,5.9715,0.03817479855430069
000963.SZ,20190930,26.2,37.8183,30.3779,13.8061,18.4047,-0.08799689629496776
000983.SZ,20040630,10.3,2.0042,36.932,6.4784,5.6526,-0.11194076003215499
000983.SZ,20040930,13.25,1.1662,40.5748,10.5384,8.972000000000003,0.10829984172954077
000983.SZ,20041231,14.87,0.8468,38.563,13.7273,11.3099,-0.055588026528996866
000983.SZ,20050331,15.16,0.2269,40.8333,4.7078,3.729,-0.04954374370773151
000983.SZ,20050630,6.86,0.3445,40.6477,9.192,7.4058,-0.12456272264176212
000983.SZ,20050930,6.8,0.569,38.3479,13.4376,10.893,0.04358315596158313
000983.SZ,20060331,7.23,-0.1692,37.4019,3.4532,3.7401,0.09268568765625756
000983.SZ,20060630,8.07,0.2793,38.1828,8.2422,7.5831,-0.06244525371430655
000983.SZ,20090930,31.31,2.599,43.2486,14.9151,14.5326,0.0901812282762955
000983.SZ,20091231,39.89,1.4063,41.1162,16.0081,15.1715,-0.026470314813937086
000983.SZ,20100331,35.3,0.2866,46.5595,5.0162,4.6243,0.07132257626312302
000983.SZ,20100630,18.16,0.5759,35.9,9.3253,8.98,-0.49427980185453774
000983.SZ,20100930,20.8,1.443,31.3357,13.262,13.5012,0.0
000983.SZ,20101231,26.69,1.8168,126.8624,15.4609,14.1411,0.10249214678965289
000983.SZ,20110331,26.53,1.5311,34.4784,4.7622,4.8463,-0.02494080515230326
000983.SZ,20110630,24.2,2.4757,32.6554,8.8686,8.7202,0.031055789937311153
000983.SZ,20110930,21.31,0.7064,26.634,12.4608,12.1735,-0.012590513719462841
000983.SZ,20121231,13.91,0.287,21.5413,8.4207,8.6895,0.2122398772849224
000983.SZ,20130930,8.27,0.2825,25.6412,5.0001,5.2511,0.010942358420944227
000983.SZ,20131231,7.1,0.2071,27.2649,5.7866,6.0768,-0.10423311982251804
000983.SZ,20140331,5.22,0.0369,26.158,1.3033,1.4008,-0.04311820678060541
000983.SZ,20140630,5.27,0.1349,29.0294,2.2029,2.4277,-0.001895735164899312
000983.SZ,20140930,6.57,0.1086,23.5154,2.5628,2.8113,0.10925783483302398
000983.SZ,20141231,8.22,0.0705,29.5268,3.2191,3.3155,0.16066006001277533
000983.SZ,20150331,8.35,-0.056,30.0231,0.8169,0.7967,0.08364199170318325
000983.SZ,20150630,9.48,-0.0384,30.026,1.7452,1.7683,0.053071467783401584
000983.SZ,20150930,5.38,0.1012,27.4669,2.6424,2.7967,-0.08546122941522832
000983.SZ,20151231,6.08,0.0651,42.1314,2.7728,2.6036,0.01993421490081733
000983.SZ,20160331,7.53,0.042,27.949,0.6226,0.6507,-0.059295717966381056
000983.SZ,20160630,8.15,0.0358,27.9415,1.3179,1.3309,0.09789019229266095
000983.SZ,20160930,9.58,0.0687,31.3199,1.9964,1.9408,-0.041907000677692936
000983.SZ,20170331,9.65,0.026,36.3086,1.8994,1.8897,0.02412282676262297
000983.SZ,20170630,8.77,0.075,35.0247,3.5365,3.5984,0.1288186188088535
000983.SZ,20190930,5.88,0.4111,33.3282,5.251,5.672999999999999,0.0
000983.SZ,20191231,6.13,0.6627,28.4802,5.8546,5.9823,0.05879106726383386
001965.SZ,20190930,7.87,0.1297,44.2675,5.5195,5.6595,-0.005069719350250622
001965.SZ,20191231,8.77,0.2298,38.9666,7.1666,7.4176,0.08318332410223422
001979.SZ,20151231,20.86,0.28300000000000003,40.3911,5.9551,8.7341,
001979.SZ,20160331,15.05,-0.1516,47.9072,0.5916,0.7942,0.07733320340317051
001979.SZ,20160630,14.25,-0.3742,30.0496,2.7803,4.105,0.0049243856106781945
001979.SZ,20160930,15.98,-0.2906,38.429,4.5863,6.6072,-0.027770991711048094
001979.SZ,20170331,17.6,-0.3769,23.1474,1.3173,1.7641,0.02706758970807778
001979.SZ,20170630,21.36,-0.3567,27.2251,2.2292,2.9843,0.06279223155820458
001979.SZ,20190930,18.99,0.1131,32.4648,1.9776,2.7977,-0.03924096652293642
001979.SZ,20191231,19.87,0.2075,34.171,5.5381,6.9524,0.09274678466840362
002007.SZ,20080331,42.0,0.2303,55.0451,3.4217,2.6287,-0.19963119432904627
002007.SZ,20080630,41.36,0.5013,59.2234,9.7668,8.918,-0.03492456142710588
002008.SZ,20050630,9.24,-1.9527,39.1841,4.5925,4.6525,-0.3754372203942552
002008.SZ,20050930,13.55,-1.4582,38.1243,8.7339,8.9105,0.1985409436741713
002008.SZ,20060331,13.2,-0.1224,40.6923,1.4237,1.6528,0.06980488939596301
002008.SZ,20060630,15.1,-0.2253,42.3072,4.5978,5.5447,0.20509548144250675
002008.SZ,20080331,23.11,-0.1684,43.0725,2.2398,2.6831,-0.2642597474685408
002008.SZ,20080630,11.33,-0.2218,43.1056,6.4332,7.859,-0.135955636236029
002008.SZ,20090331,8.77,-1.12,32.8276,-0.8332,-1.0228,0.2617943014996531
002008.SZ,20090630,8.15,-0.1005,41.5031,1.5138,1.4566,-0.06760131066811695
002008.SZ,20090930,7.63,0.0095,38.3653,2.9575,2.9135,0.08760728905064674
002008.SZ,20091231,10.82,0.1602,35.4595,1.6815,1.5849,0.21234257304881246
002008.SZ,20100331,11.85,-0.0683,41.2223,1.5614,1.7387,-0.005889794056063487
002008.SZ,20100630,11.09,-0.0575,38.6828,3.5342,3.8099,-0.01964348876575344
002008.SZ,20100930,13.35,-0.0318,43.4522,9.9495,10.5767,-0.06874315241960309
002008.SZ,20101231,22.4,0.2567,40.5717,11.5655,12.8318,0.2787931250345349
002008.SZ,20110331,21.51,-0.0626,42.4135,2.069,2.2294,-0.11742138134229721
002008.SZ,20110630,12.48,-0.0738,41.4656,4.9685,5.4665,-0.3449072575667519
002008.SZ,20110930,8.75,-0.0565,38.9581,8.0038,8.8167,-0.11638523378955216
002008.SZ,20121231,8.18,0.4811,42.2692,13.5056,14.4305,0.1643903760959424
002008.SZ,20130930,10.46,0.198,39.1128,7.1488,7.9061,-0.04851697744460763
002008.SZ,20131231,13.49,1.5904,29.989,10.6817,12.7782,0.05172255431102169
002008.SZ,20140331,13.24,-0.1281,33.3168,0.7465,0.7798,-0.1380528773433685
002008.SZ,20140630,17.34,-0.1087,39.257,4.4695,5.0982,-0.007469152793569367
002008.SZ,20140930,19.55,-0.0529,45.1072,9.6937,10.6519,-0.010684405888346982
002008.SZ,20141231,15.97,24.527,35.5244,13.1189,14.869000000000002,-0.0828805441659472
002008.SZ,20150331,20.75,0.0273,35.9024,1.1459,1.2963,0.13167425414667638
002008.SZ,20150630,28.72,-0.1983,39.3436,5.274,6.2026,-0.07219109433404455
002008.SZ,20150930,19.48,1.6359,41.8399,9.3856,11.084,-0.0846128834635777
002008.SZ,20160331,22.25,-1.2553,39.3996,1.6544,1.9695,0.20037111487273257
002008.SZ,20160630,22.84,-0.1125,41.4866,5.888,6.954,-0.006980831141340205
002008.SZ,20160930,21.34,0.0819,38.8003,8.6901,10.2216,-0.061781678613749634
002008.SZ,20170331,26.27,-0.2828,40.7616,1.7609,2.3061,0.08829260714567821
002008.SZ,20170630,34.64,-0.292,43.9873,8.8121,12.155,0.10459098887879778
002008.SZ,20190930,35.55,1.7363,34.2109,3.4915,4.6792,0.1369529517641036
002024.SZ,20050630,32.24,1.1119,9.76,7.8895,8.2072,-0.6376659465348836
002024.SZ,20050930,33.08,0.215,10.5984,11.675,13.044,0.13820632105905345
002024.SZ,20190930,10.36,-1.4303,16.1395,8.8701,9.6875,-0.03602285224938165
002024.SZ,20191231,10.11,-1.9682,13.9422,7.086,7.5651,0.026053577848382567
002044.SZ,20140630,6.38,-1.4094,16.8541,3.0661,2.5114,0.020586633608388312
002044.SZ,20140930,10.04,-7.1958,25.2959,8.4695,7.0486,0.305097114053459
002044.SZ,20150630,55.0,-4.2535,12.7656,2.5213,2.1662,-0.02690745291992438
002044.SZ,20160630,14.47,-0.0675,51.1942,-0.183,-0.2168,-0.6431987785111235
002044.SZ,20160930,13.84,-0.0156,51.315,3.6582,3.1354,-0.06706423058054588
002044.SZ,20170331,13.94,-0.326,27.2255,-1.9401,-2.3651,0.08064068652290443
002044.SZ,20170630,17.0,-0.0709,52.3271,1.4987,1.0629,0.15493530128767624
002044.SZ,20190930,12.16,-0.1116,49.5404,5.3628,5.1164,-0.019544596072970283
002050.SZ,20121231,9.04,1.5727,23.2357,7.974,8.1452,0.11598708297361292
002050.SZ,20130930,12.78,0.0469,22.6995,7.0399,7.5641,-0.05998002489738912
002050.SZ,20131231,11.3,0.3194,26.3729,8.209,8.9051,0.045256591588120856
002050.SZ,20140331,11.9,0.1086,21.9445,2.1811,2.2315,0.02985296314968113
002050.SZ,20140630,10.86,-0.0422,30.1208,5.1625,5.412000000000001,-0.1760094736397574
002050.SZ,20140930,14.8,0.2468,26.6107,8.3487,9.2064,0.07504396099018969
002050.SZ,20150331,19.37,0.0357,27.8846,2.0448,2.3075,0.19740636819271873
002050.SZ,20150630,11.49,0.2819,26.7722,4.8125,5.7346,-0.4212950544370962
002050.SZ,20150930,7.18,0.8418,28.7464,8.4371,9.8024,0.018271766235955448
002050.SZ,20151231,10.65,2.6312,29.5495,10.3645,11.7091,0.08522040810870829
002050.SZ,20160331,7.18,1.6576,27.8389,2.1123,2.2161,0.12599914690404787
002050.SZ,20160630,9.65,2.5047,28.7128,6.194,6.6898,0.05102062908252107
002065.SZ,20150930,17.54,-9.5625,27.9366,7.325,8.0599,-0.05220507926950121
002065.SZ,20160930,20.6,-1.2712,36.3267,6.1751,6.6843,0.02905892719989326
002065.SZ,20190930,6.74,-1.0294,37.2957,5.2151,7.0854,-0.016188727349918167
002074.SZ,20080331,21.54,-0.3944,28.7833,2.1877,2.2256,-0.12549079695431622
002074.SZ,20080630,7.1,-0.5456,26.3029,6.4342,6.4674,-0.9785378974661485
002074.SZ,20081231,9.5,1.3809,23.5214,10.1436,11.0524,0.2758228473096375
002074.SZ,20090331,11.42,0.1132,29.1252,1.5042,1.4993,0.07924034430578852
002074.SZ,20090630,11.14,-0.2287,28.4047,3.9149,4.31,-0.13105975896540753
002074.SZ,20090930,12.25,-0.1112,26.2415,6.1862,6.7853,0.26801284074040516
002074.SZ,20091231,14.06,1.879,29.7213,7.5938,8.6408,0.07838452892098213
002074.SZ,20100331,14.27,-0.2493,26.1347,1.3993,1.383,0.05621076126908058
002074.SZ,20100630,9.76,-0.4218,25.6408,3.9277,4.482,-0.1465103252932939
002074.SZ,20100930,14.19,-0.4746,26.5669,5.8948,6.5503,-0.08959202358312143
002074.SZ,20101231,17.31,0.1351,25.4821,6.3364,7.0657,-0.07295190266080326
002074.SZ,20110331,20.95,0.0085,29.2157,1.9115,1.9014,-0.002859868488762466
002074.SZ,20110630,10.46,0.0664,24.0573,5.8993,6.0127,-0.45580192226975796
002074.SZ,20110930,7.99,-0.093,30.0942,8.1862,8.3598,-0.19805035787626046
002074.SZ,20121231,5.45,-0.0998,45.9159,7.2708,7.4096,0.07424912537577874
002074.SZ,20130930,6.59,0.1951,26.0204,5.6196,6.401,0.23114207043758425
002074.SZ,20131231,5.6,1.2749,29.5417,5.9929,6.9345,-0.2000211338933556
002074.SZ,20140331,7.3,-0.1632,32.6314,1.5876,1.8061,0.1300150772217668
002074.SZ,20140930,18.28,0.1202,37.5921,4.9075,5.8129,0.9179332178716586
002074.SZ,20141231,14.13,0.4364,20.8082,6.3327,7.9044,-0.22695792338968038
002074.SZ,20150331,28.4,-0.0803,27.907,1.3418,1.7751,0.04390773644416264
002074.SZ,20190930,12.51,-0.1156,33.8015,3.7739,5.4220000000000015,0.011254138074423334
002081.SZ,20150331,35.17,-7.2822,16.808,2.5652,5.1489,0.20190356583501234
002081.SZ,20150630,28.19,-6.8886,18.7634,4.7467,9.7319,-0.14319543535923895
002081.SZ,20150930,13.15,-1.9086,17.5406,7.0688,14.5796,-0.15859489070825084
002081.SZ,20151231,18.68,0.0841,18.0518,8.2899,16.7819,0.14367752117035093
002081.SZ,20160331,17.08,-0.653,17.1658,2.4146,4.3801,0.3364722366212129
002081.SZ,20160630,10.02,-0.5991,14.7518,4.4232,8.148,-0.414077284557507
002081.SZ,20160930,12.04,0.3665,15.3711,6.5394,12.327,0.038954967735825644
002081.SZ,20170331,11.08,-0.3722,15.7424,2.2626,3.9345,0.024670049668020843
002081.SZ,20170630,10.98,-0.3124,17.423,4.1391,7.3026,0.08255040304900471
002085.SZ,20080331,9.6,0.1635,15.8926,2.3894,2.3259,-0.30318625898774626
002085.SZ,20080630,5.94,0.534,10.1131,3.5344,3.2924,-0.33092537566104624
002085.SZ,20081231,3.62,1.3187,6.7973,2.9141,2.8876,0.03657228962334382
002085.SZ,20090331,5.46,0.5760000000000001,13.7981,1.3999,1.5101,0.18893679591267404
002085.SZ,20090630,8.14,1.0207,11.9622,2.7710000000000004,2.987,0.08857614762298088
002085.SZ,20090930,7.32,1.8155,16.4434,4.1207,4.4283,-0.06862850638909619
002085.SZ,20091231,11.84,1.5166,18.7965,6.9638,7.8022,0.2180887806525857
002085.SZ,20100331,11.6,0.2282,15.717,3.2224,3.3543,0.055840823825179964
002085.SZ,20100630,7.37,0.8153,17.1689,5.4692,5.9931,-0.11400688133164148
002085.SZ,20100930,12.3,8.5537,18.2531,9.6651,10.335,-0.04762804898925459
002085.SZ,20130930,16.18,3.2353,20.0706,11.5409,12.8365,0.21882655416880895
002085.SZ,20131231,20.48,5.3033,18.4347,12.9315,16.1011,0.13408958409868665
002085.SZ,20140331,19.46,0.8099,20.3555,3.4011,4.2424,-0.23844216687607245
002085.SZ,20140630,21.26,1.0453,24.0018,7.1899,8.7907,0.10191709388006612
002085.SZ,20140930,27.61,1.0438,22.9259,10.7646,13.3103,0.18355375352145334
002085.SZ,20141231,26.5,1.8775,24.3648,14.0829,17.9076,-0.0337631773225179
002085.SZ,20150331,43.02,0.3775,24.5859,3.4266,3.9821,0.17039849859264808
002085.SZ,20150630,61.27,0.949,25.2133,7.5419,8.8156,-0.027526888935315248
002085.SZ,20150930,29.1,1.045,26.5877,10.974,12.8248,0.5758988430028459
002085.SZ,20151231,32.18,2.4674,22.6022,17.3363,19.3938,-0.0514797282196166
002085.SZ,20160331,35.64,0.7731,22.8852,3.3148,3.4623,0.19588108657958694
002085.SZ,20160630,17.19,25.1583,27.3887,8.0451,8.6972,0.06302715655295518
002085.SZ,20160930,20.54,13.1944,24.4179,11.9379,12.7674,0.23859829287006656
002085.SZ,20190930,7.05,0.4634,19.9368,7.2409,7.103,0.009978700049896051
002202.SZ,20090930,25.37,-5.4311,26.7334,10.8473,17.4672,-0.07185305265719606
002202.SZ,20100331,34.52,-3.2376,28.5279,2.1613,2.9287,0.037484099113364096
002202.SZ,20100630,15.55,-1.9901,22.9923,6.6001,9.8288,-0.36142249888786704
002202.SZ,20100930,19.26,-1.5153,24.3393,11.3414,18.4171,0.0220481372217626
002202.SZ,20110930,9.94,-2.8179,15.4097,3.4827,4.3014,-0.14578001470072177
002202.SZ,20121231,5.39,2.2494,15.8501,1.5959,1.8644,0.08718005372107447
002202.SZ,20130930,7.02,0.2017,22.6613,1.2427,1.7748,0.17890858419771452
002202.SZ,20131231,8.43,0.4151,21.4909,2.3761,3.0539,0.017953803616595845
002202.SZ,20140331,9.39,-0.261,32.1602,0.4125,0.5493,-0.018987912244691343
002202.SZ,20140630,9.49,-0.3296,29.9413,1.6729,2.2306,-0.00105318598465859
002202.SZ,20140930,11.7,-0.0116,28.0042,4.5961,6.1471,0.06351340572232572
002202.SZ,20141231,14.13,0.8541,23.9019,6.5632,8.969,0.15757716158699592
002202.SZ,20150331,19.06,-0.2315,30.8524,0.9787,1.2936,0.25906436361270974
002202.SZ,20150630,19.47,0.0265,28.6749,3.4953,5.1336,-0.16661939654504146
002202.SZ,20150930,13.51,0.2459,26.5933,5.6449,8.2538,-0.13093735744747606
002202.SZ,20151231,22.79,0.6371,24.1861,7.4718,10.8753,0.3333179362752193
002202.SZ,20160331,16.42,-0.2779,29.9271,1.0293,1.4878,0.1271138872936635
002202.SZ,20160630,15.13,-0.1795,31.657,3.5439,5.1922,0.0019847839793859824
002202.SZ,20160930,15.68,-0.0774,29.7593,5.3683,7.5801,-0.04061789206011184
002202.SZ,20170331,16.06,-0.1386,32.9715,0.6139,0.8815,-0.04861224405509386
002202.SZ,20170630,15.47,-0.0872,31.777,2.6146,3.5744,0.018265347977293404
002202.SZ,20190930,12.52,0.019,19.1218,2.7641,4.0042,-0.03376842247359427
002202.SZ,20191231,11.95,0.3003,16.7181,3.7334,5.4849,0.030588621025859207
002236.SZ,20170331,15.97,-46.528,39.7464,2.103,2.8169,0.04155279791447595
002236.SZ,20170630,22.81,-17.2451,39.2831,7.049,9.3662,0.19867551243575568
002241.SZ,20090630,14.02,0.8821,24.3456,2.3102,2.1787,-0.027437528404986682
002241.SZ,20090930,17.89,0.3425,22.9825,5.3567,5.301,0.05102855346441183
002241.SZ,20091231,27.65,0.5117,24.1515,8.8953,9.2643,0.058840500022933395
002241.SZ,20100331,25.2,0.0619,23.0186,2.0927,2.1217,-0.1776811772374525
002241.SZ,20100630,30.26,0.0825,24.1966,6.8761,7.2359,0.0772651190881928
002241.SZ,20100930,38.24,0.7188,25.075,10.9059,11.3352,0.19230849919597845
002241.SZ,20101231,54.67,1.6776,27.3112,15.4902,15.6943,0.19465262313658815
002241.SZ,20110331,44.67,0.0601,26.5506,2.4936,2.4859,-0.07978436981785385
002241.SZ,20110630,25.38,0.1584,27.9277,6.7566,6.8931,-0.4621418369170143
002241.SZ,20110930,23.09,0.2186,28.9423,12.165,12.6664,-0.11291097758803423
002241.SZ,20121231,37.7,0.7687,23.7601,15.8998,16.6004,0.05199156967603073
002241.SZ,20130930,42.28,0.1324,28.2087,11.0348,11.4926,0.030742094297729106
002241.SZ,20131231,35.08,0.7523,25.07,15.3248,16.4385,-0.09613910949638604
002241.SZ,20140331,25.6,0.4112,26.6949,2.6985,2.834,-0.07195722345096638
002241.SZ,20140630,26.66,0.4776,28.3186,6.1423,6.605,0.0015015017835969112
002241.SZ,20140930,27.55,0.2346,27.2398,9.9861,10.9042,0.002908035491741077
002241.SZ,20141231,24.53,0.7108,27.4218,14.2852,14.8114,-0.08588967188042965
002241.SZ,20150331,33.3,0.2082,26.8907,2.0245,1.9971,0.1127282649947592
002241.SZ,20150630,35.9,0.4736,25.2498,4.2859,4.2532,-0.12549079695431622
002241.SZ,20150930,23.65,0.2955,25.0116,6.3907,6.4919,0.004662013105811371
002241.SZ,20151231,34.6,1.1826,23.5127,9.2962,9.2855,0.08816811511745343
002241.SZ,20160331,25.6,0.0177,24.2641,1.523,1.5191,0.07922923654757486
002241.SZ,20160630,28.68,0.1229,21.9474,3.4475,3.5027,0.05592855265922477
002241.SZ,20160930,30.23,0.0838,21.5489,6.434,6.6841,0.0398163254934465
002241.SZ,20170331,34.04,0.0927,22.3295,1.865,1.999,0.13403512867748846
002241.SZ,20170630,19.28,0.6753,21.981,4.1658,4.3852,0.12585494512618361
002241.SZ,20190930,17.58,0.6888,16.8517,4.5198,5.136,0.2895799663598597
002241.SZ,20191231,19.92,1.5567,13.8871,5.3232,6.4734,0.026966782901891806
002252.SZ,20131231,47.5,-3.3388,90.9718,12.9353,12.2559,0.40599156245041035
002252.SZ,20140331,50.71,14.6234,54.8803,3.3159,2.9379,0.038597755979181865
002310.SZ,20110930,89.5,-3.1467,37.6083,17.9591,19.3753,-0.19269586250992124
002310.SZ,20121231,62.69,-0.5302,34.4358,16.9475,21.3386,0.2257790198364041
002310.SZ,20130930,31.27,-0.4551,39.0372,8.7757,12.1987,0.00416600506389772
002310.SZ,20140630,16.51,-0.9268,38.458,4.1223,5.3537,-0.3938901997120886
002310.SZ,20140930,18.83,-1.8395,30.5622,5.1545,6.7925,0.03953940439728092
002310.SZ,20141231,18.47,-1.3044,33.6714,7.4725,9.544,0.06833565073377985
002310.SZ,20150331,23.52,-0.7983,33.734,-0.2963,-0.4303,0.17469763168329533
002310.SZ,20151231,26.46,0.1426,30.9866,5.9156,7.3896,-0.37138109132842784
002310.SZ,20160331,21.23,0.0151,25.4579,0.2137,0.4526,0.21283418165534854
002310.SZ,20160630,23.92,0.1847,30.3933,3.0145,3.7264,0.03358445283908327
002310.SZ,20160930,15.62,0.0573,28.5285,4.923,6.2674,0.055277228891484224
002310.SZ,20170331,15.97,0.0064,32.1108,0.3554,-1.6569,0.06399598413784756
002310.SZ,20170630,16.72,0.0583,31.8855,3.2466,4.044,0.04276766601634229
002310.SZ,20190930,5.07,-0.19,26.8336,-0.4946,-0.9537,0.0
002352.SZ,20121231,20.34,0.5969,12.1975,5.9525,6.0441,0.08889031996625463
002352.SZ,20130930,17.74,-0.9073,15.574000000000002,4.9068,4.7846,0.0
002352.SZ,20131231,24.1,-0.9362,10.2217,5.2125,5.0098,-0.22065082048460719
002352.SZ,20140331,20.5,-0.0993,13.9532,0.8992,0.8440000000000001,-0.03357629553360421
002352.SZ,20140630,22.06,0.4381,14.1792,2.324,2.1830000000000003,0.12181426893676882
002352.SZ,20140930,26.01,0.8815,14.9487,3.6577,3.4945,0.11088645659732313
002352.SZ,20141231,23.64,3.5763,9.3458,3.6541,3.4535,-0.1566855354304463
002352.SZ,20150331,29.11,1.1740000000000002,13.326,0.7609999999999999,0.7497,0.15100665231384905
002352.SZ,20160630,48.08,1.9346,16.3154,1.7278,1.6692,1.1542059100127264
002352.SZ,20160930,47.2,-0.7791,16.9906,2.3095,2.1596,0.19468581577785332
002352.SZ,20170331,55.76,0.0041,20.1037,2.6164,2.6035,-0.18064631409033163
002352.SZ,20170630,53.16,3.7669,22.1883,6.1076,5.9446,-0.010292970072323524
002352.SZ,20190930,39.42,0.6826,18.429,7.9285,7.8716,-0.049490554242863964
002352.SZ,20191231,37.19,1.1719,12.9636,9.7979,9.9052,-0.020229595904660405
002385.SZ,20140331,12.16,-6.0147,22.1957,2.6203,2.8706,-0.12215941025618231
002385.SZ,20140630,11.36,-1.444,21.8194,4.3296,4.7063,0.01240051319845501
002385.SZ,20140930,13.79,-0.3144,19.8515,6.4687,6.848,-0.015827668543705237
002385.SZ,20150331,24.2,-4.9166,23.4912,1.4444,1.5818,0.2970926041191665
002385.SZ,20150630,13.52,-0.3796,22.6285,2.842,2.8844,-0.2862016872813467
002385.SZ,20150930,10.14,4.1789999999999985,22.53,4.8184,5.3494,-0.13365465918862313
002385.SZ,20160630,8.06,-0.2004,26.1811,3.7227,3.6078,-0.028136412628666535
002385.SZ,20170630,6.29,-0.4198,24.9646,4.545,4.6143,0.006379606964038988
002385.SZ,20190930,4.57,0.5131,19.6156,3.0893,3.0375,-0.19788184903307932
002411.SZ,20121231,10.06,0.4996,18.4315,6.7919,6.3517,0.11691363238482917
002411.SZ,20130930,7.85,-0.0147,15.0346,2.674,2.3351,0.1318948798490647
