code,date,price,high,low,dolvol,baspread
000002.SZ,20050630,3.14,5.09,3.13,1684249716.0,1.96
000002.SZ,20050729,3.84,3.85,3.12,2159764892.0,0.73
000002.SZ,20050831,3.66,4.09,3.52,4727666604.0,0.5699999999999998
000002.SZ,20050930,3.59,3.93,3.54,2181006120.0,0.3900000000000001
000002.SZ,20051031,3.84,3.93,3.67,1522647964.0,0.26000000000000023
000002.SZ,20051130,3.95,3.96,3.81,613206544.0,0.1499999999999999
000002.SZ,20051230,4.31,4.51,3.62,3572522016.0,0.8899999999999997
000002.SZ,20060125,4.93,5.03,4.27,3317423568.0,0.7600000000000007
000002.SZ,20060228,5.46,5.78,4.91,4249131392.0,0.8700000000000001
000002.SZ,20060331,6.55,6.98,4.95,5601089996.0,2.03
000002.SZ,20060428,6.23,7.1,6.0,8253864818.0,1.0999999999999996
000002.SZ,20060531,5.97,7.17,5.77,9734456544.0,1.4000000000000004
000002.SZ,20060630,5.65,5.99,5.14,5770034988.0,0.8500000000000005
000002.SZ,20060731,5.54,6.49,5.51,5268551654.0,0.9800000000000004
000002.SZ,20060831,6.9,7.07,5.46,5163905550.0,1.6100000000000003
000002.SZ,20060929,7.57,7.83,6.57,5223235088.0,1.2599999999999998
000002.SZ,20061031,8.19,8.55,7.0,4885253120.0,1.5500000000000007
000002.SZ,20061130,11.98,11.98,7.92,12382945524.0,4.0600000000000005
000002.SZ,20061229,15.44,15.93,11.51,16328547540.0,4.42
000002.SZ,20070131,15.31,19.41,14.51,27346313790.0,4.9
000002.SZ,20070228,14.74,17.6,13.7,14019991932.0,3.9000000000000017
000002.SZ,20070330,16.59,17.5,13.86,20568494540.0,3.640000000000001
000002.SZ,20070430,18.08,19.91,16.52,25801254990.0,3.390000000000001
000002.SZ,20070531,19.41,24.55,14.65,47644080990.0,9.9
000002.SZ,20070629,19.12,21.44,14.9,49617697910.0,6.540000000000001
000002.SZ,20070731,28.3,29.55,18.02,41038607160.0,11.53
000002.SZ,20070831,33.8,36.89,27.81,69736279050.0,9.080000000000002
000002.SZ,20070928,30.2,35.16,28.9,51485400200.0,6.259999999999998
000002.SZ,20071031,38.93,38.93,30.3,59827870550.0,8.629999999999999
000002.SZ,20071130,31.55,40.78,29.34,35509192650.0,11.44
000002.SZ,20071228,28.84,34.39,26.6,47092162980.0,7.789999999999999
000002.SZ,20080131,26.05,31.89,23.4,52062822140.0,8.490000000000002
000002.SZ,20080229,23.25,29.4,21.86,20282436670.0,7.539999999999999
000002.SZ,20080331,25.6,26.66,20.1,42737139400.0,6.559999999999999
000002.SZ,20080430,24.37,27.1,18.35,43124544803.36,8.75
000002.SZ,20080530,19.75,25.2,18.7,31521200210.0,6.5
000002.SZ,20080630,9.01,20.57,8.73,19354347710.0,11.84
000002.SZ,20080731,8.5,10.38,8.02,24528356870.0,2.3600000000000008
000002.SZ,20080829,7.08,8.85,6.58,10189772118.0,2.27
000002.SZ,20080926,6.53,7.0,4.8,11236690974.0,2.2
000002.SZ,20081031,5.88,7.2,5.3,23962268980.0,1.9000000000000004
000002.SZ,20081128,6.82,7.48,5.4,31676566878.0,2.08
000002.SZ,20081231,6.45,8.05,6.26,27088857148.0,1.790000000000001
000002.SZ,20090123,7.04,7.25,6.48,9653974298.0,0.7699999999999996
000002.SZ,20090227,7.15,8.65,6.75,38998353746.0,1.9000000000000004
000002.SZ,20090331,8.28,8.73,7.05,33098405010.0,1.6800000000000006
000002.SZ,20090430,8.48,8.95,7.92,32849600460.0,1.0299999999999994
000002.SZ,20090527,9.74,10.68,8.43,36157471040.0,2.25
000002.SZ,20090630,12.75,13.24,9.99,43531994550.0,3.25
000002.SZ,20090731,13.36,14.94,12.31,76236315370.0,2.629999999999999
000002.SZ,20090831,9.4,13.6,9.29,47303257330.0,4.3100000000000005
000002.SZ,20090930,10.42,12.3,9.21,38503059010.0,3.09
000002.SZ,20091030,11.51,12.77,10.49,25862641970.0,2.28
000002.SZ,20091130,11.53,12.48,11.11,46742354170.0,1.370000000000001
000002.SZ,20091231,10.81,12.58,10.18,42528280300.0,2.4000000000000004
000002.SZ,20100129,9.34,10.87,9.18,24370919510.0,1.6899999999999995
000002.SZ,20100226,9.43,9.55,9.03,8769396510.0,0.5200000000000014
000002.SZ,20100331,9.5,9.7,9.12,14380441898.0,0.5800000000000001
000002.SZ,20100430,7.8,9.85,7.6,18301191242.0,2.25
000002.SZ,20100531,7.21,7.82,6.83,10689590248.0,0.9900000000000002
000002.SZ,20100630,6.78,7.39,6.76,6419848272.0,0.6299999999999999
000002.SZ,20100730,8.29,8.38,6.65,12690229128.0,1.7300000000000004
000002.SZ,20100831,8.42,9.02,7.7,18374429248.0,1.3199999999999994
000002.SZ,20100930,8.4,8.9,7.64,11739579524.0,1.260000000000001
000002.SZ,20101029,9.7,10.04,8.15,26306469440.0,1.8899999999999988
000002.SZ,20101130,8.13,10.09,7.89,24465432522.0,2.2
000002.SZ,20101231,8.22,9.44,8.04,19135251928.0,1.4000000000000004
000002.SZ,20110131,8.2,9.34,7.95,18096723424.0,1.3899999999999997
000002.SZ,20110228,8.16,8.7,7.98,12895765252.0,0.7199999999999989
000002.SZ,20110331,8.69,8.93,8.1,18311308096.0,0.8300000000000001
000002.SZ,20110429,8.48,9.28,8.3,9944064746.0,0.9799999999999986
000002.SZ,20110531,7.84,8.51,7.61,6781269264.0,0.8999999999999995
000002.SZ,20110630,8.45,8.52,7.64,8183090480.0,0.8799999999999999
000002.SZ,20110729,8.15,9.02,8.01,10288658600.0,1.0099999999999998
000002.SZ,20110831,8.15,8.68,7.94,7638344904.0,0.7399999999999993
000002.SZ,20110930,7.24,8.2,6.88,6235982192.0,1.3199999999999994
000002.SZ,20111031,8.0,8.28,6.9,5918458276.0,1.379999999999999
000002.SZ,20111130,7.06,8.05,6.99,6178753840.0,1.0600000000000005
000002.SZ,20111230,7.47,7.73,7.05,6847794020.0,0.6800000000000006
000002.SZ,20120131,7.65,7.96,7.06,7358988150.0,0.9000000000000004
000002.SZ,20120229,8.28,8.72,7.38,13370007258.0,1.3400000000000007
000002.SZ,20120330,8.28,8.85,7.93,9732905800.0,0.92
000002.SZ,20120427,8.98,9.08,8.19,7444098264.0,0.8900000000000006
000002.SZ,20120531,9.25,9.49,8.55,9975857530.0,0.9399999999999996
000002.SZ,20120629,8.91,9.44,8.59,9514150132.0,0.8499999999999996
000002.SZ,20120731,9.23,9.95,8.74,11851080546.0,1.2099999999999989
000002.SZ,20120831,8.02,9.44,7.88,9856013514.0,1.5599999999999996
000002.SZ,20120928,8.43,8.88,7.6,8363038582.0,1.2800000000000011
000002.SZ,20121031,8.32,8.57,8.08,6565077904.0,0.4900000000000002
000002.SZ,20121130,8.75,8.92,8.07,8080448510.0,0.8499999999999996
000002.SZ,20121231,10.12,10.26,8.62,14299820228.0,1.6400000000000006
000002.SZ,20130131,12.01,12.75,11.13,17661985590.0,1.6199999999999992
000002.SZ,20130228,12.0,12.52,10.73,18713775740.0,1.7899999999999991
000002.SZ,20130329,10.76,12.18,10.33,23210674694.0,1.85
000002.SZ,20130426,11.03,12.0,10.6,15703918792.0,1.4000000000000004
000002.SZ,20130531,11.98,12.61,10.86,19748445122.0,1.75
000002.SZ,20130628,9.85,12.2,8.38,17923934720.0,3.8199999999999994
000002.SZ,20130731,9.52,11.01,8.93,24054586110.0,2.08
000002.SZ,20130830,9.46,10.5,9.36,20197516390.0,1.1400000000000006
000002.SZ,20130930,9.13,10.45,8.95,20017896320.0,1.5
000002.SZ,20131031,9.21,9.65,8.67,13698422118.0,0.9800000000000004
000002.SZ,20131129,8.76,9.5,8.48,12564787394.0,1.0199999999999996
000002.SZ,20131231,8.03,8.85,7.71,11001440868.0,1.1399999999999997
000002.SZ,20140130,7.38,8.07,7.04,10836254338.0,1.0300000000000002
000002.SZ,20140228,6.72,7.62,6.52,10967993092.0,1.1000000000000003
000002.SZ,20140331,8.09,8.24,6.56,21988520898.0,1.6800000000000006
000002.SZ,20140430,7.9,8.4,7.62,13003475310.0,0.7800000000000002
000002.SZ,20140530,8.55,8.75,7.1,13088591656.0,1.6500000000000004
000002.SZ,20140630,8.27,8.63,7.96,9789974612.0,0.6700000000000008
000002.SZ,20140731,9.9,10.09,8.05,17632748491.67,2.039999999999999
000002.SZ,20140829,9.12,9.98,9.01,12720393913.37,0.9700000000000006
000002.SZ,20140930,9.18,9.86,9.1,14593143150.22,0.7599999999999998
000002.SZ,20141031,9.4,9.8,8.74,12365319318.38,1.0600000000000005
000002.SZ,20141128,10.9,11.0,9.14,27150254526.28,1.8599999999999997
000002.SZ,20141231,13.9,13.9,10.46,77133357719.43,3.4399999999999995
000002.SZ,20150130,13.12,15.29,12.06,75036202610.6,3.229999999999998
000002.SZ,20150227,12.75,13.53,11.74,32879763094.92,1.7899999999999991
000002.SZ,20150331,13.82,14.97,11.53,74792946796.47,3.4400000000000013
000002.SZ,20150430,14.6,15.25,13.19,125734895291.15,2.0600000000000005
000002.SZ,20150529,14.35,15.87,13.41,105379360486.5,2.459999999999999
000002.SZ,20150630,14.52,16.25,12.8,99449371971.54,3.4499999999999997
000002.SZ,20150731,14.18,16.0,12.81,119906385558.65,3.1899999999999995
000002.SZ,20150831,13.8,15.93,12.54,44749396330.11,3.390000000000001
000002.SZ,20150930,12.73,14.5,12.52,19186244348.36,1.9800000000000004
000002.SZ,20151030,13.67,13.97,13.03,12141516862.63,0.9400000000000012
000002.SZ,20151130,15.07,15.27,13.54,21994557388.78,1.7300000000000004
000002.SZ,20151231,24.43,24.43,14.93,76758125108.22,9.5
000002.SZ,20160729,17.14,21.99,16.74,89006674282.57,5.25
000002.SZ,20160831,24.93,27.68,16.9,120837795902.35,10.78
000002.SZ,20160930,26.17,27.45,22.5,70671442450.77,4.949999999999998
000002.SZ,20161031,24.92,27.41,24.5,33831656517.65,2.91
000002.SZ,20161130,26.98,29.0,24.03,63113524686.09,4.969999999999999
000002.SZ,20161230,20.55,27.3,20.1,25291365369.81,7.199999999999998
000002.SZ,20170126,20.68,22.4,20.31,10243954545.69,2.09
000002.SZ,20170228,20.53,21.35,20.47,9957444247.67,0.8800000000000026
000002.SZ,20170331,20.58,22.4,20.12,19082327817.28,2.2799999999999976
000002.SZ,20170428,19.5,21.57,19.0,12095067168.7,2.5700000000000003
000002.SZ,20170531,21.26,21.58,18.32,9744083698.76,3.259999999999998
000002.SZ,20170630,24.97,26.48,20.71,26133603515.43,5.77
000002.SZ,20170731,23.37,26.7,22.94,28728146158.6,3.759999999999998
000002.SZ,20170831,23.23,24.42,21.72,18033657764.21,2.700000000000003
000002.SZ,20170929,26.25,30.22,22.69,37544951185.22,7.529999999999998
000002.SZ,20171031,28.96,29.28,25.61,17731045808.93,3.6700000000000017
000002.SZ,20171130,31.22,33.83,26.7,37370308918.47,7.129999999999999
000002.SZ,20171229,31.06,32.03,28.04,27444748036.7,3.990000000000002
000002.SZ,20180131,37.56,42.24,31.45,52553325806.48,10.790000000000004
000002.SZ,20180228,32.7,38.06,30.2,27750005312.62,7.860000000000002
000002.SZ,20180330,33.29,34.46,29.21,29271329911.45,5.25
000002.SZ,20180427,28.4,34.47,27.42,23528512694.18,7.049999999999998
000002.SZ,20180531,25.59,28.86,24.56,25386256395.121,4.300000000000002
000002.SZ,20180629,24.6,28.5,23.5,29555046508.48,5.0
000002.SZ,20180731,23.32,25.09,22.02,22471380434.83,3.0700000000000003
000002.SZ,20180831,24.05,24.4,20.52,26190172927.36,3.879999999999999
000002.SZ,20180928,24.3,26.0,22.47,25404043444.72,3.530000000000001
000002.SZ,20181031,24.23,24.75,20.4,25283770460.12,4.350000000000001
000002.SZ,20181130,25.44,26.68,23.4,23503332020.72,3.280000000000001
000002.SZ,20181228,23.82,27.47,23.33,20317352591.57,4.1400000000000015
000002.SZ,20190131,27.75,28.15,23.67,17620537159.45,4.479999999999997
000002.SZ,20190228,27.99,28.85,26.25,28475304565.09,2.6000000000000014
000002.SZ,20190329,30.72,30.75,26.36,45606076897.37,4.3900000000000015
000002.SZ,20190430,28.88,33.6,28.38,39951842127.04,5.2200000000000015
000002.SZ,20190531,26.7,28.31,26.3,17887784721.6,2.009999999999998
000002.SZ,20190628,27.81,28.52,26.25,17460711791.75,2.27
000002.SZ,20190731,28.76,31.45,28.0,28195769476.38,3.4499999999999997
000002.SZ,20190830,25.8,28.75,25.65,23369270611.34,3.1000000000000014
000002.SZ,20190930,25.9,27.81,25.61,25776209991.79,2.1999999999999997
000002.SZ,20191031,26.53,27.76,26.01,31323733374.79,1.75
000002.SZ,20191129,27.7,28.7,26.0,32125549379.29,2.6999999999999997
000002.SZ,20191231,32.18,32.45,27.61,55902212392.47,4.840000000000003
000060.SZ,19970131,19.14,23.48,18.88,409310700.0,4.600000000000001
000060.SZ,19970228,17.25,19.2,15.85,174098816.0,3.35
000060.SZ,19970331,19.35,20.8,17.2,519702529.0,3.6000000000000014
000060.SZ,19970430,18.47,21.68,17.21,519594810.0,4.469999999999999
000060.SZ,19970530,17.0,20.5,15.65,302879403.0,4.85
000060.SZ,19970627,15.9,18.51,14.0,127817257.0,4.510000000000002
000060.SZ,19970731,14.41,16.48,12.99,83488418.0,3.49
000060.SZ,19970829,11.51,14.68,11.0,66200113.0,3.68
000060.SZ,19970930,11.58,13.47,10.3,73331364.0,3.17
000060.SZ,19971031,12.43,13.5,11.12,61367800.0,2.380000000000001
000060.SZ,19971128,12.51,13.8,11.7,67313420.0,2.1000000000000014
000060.SZ,19971231,15.53,15.8,11.51,243417900.0,4.290000000000001
000060.SZ,19980123,15.44,16.8,14.21,114968018.0,2.59
000060.SZ,19980227,13.7,16.0,13.55,30307201.0,2.4499999999999997
000060.SZ,19980331,14.66,15.02,12.48,86128190.0,2.539999999999999
000060.SZ,19980430,18.36,18.4,14.56,241244585.0,3.839999999999998
000060.SZ,19980529,19.98,21.5,18.5,294290373.0,3.0
000060.SZ,19980630,20.4,22.95,19.65,248352572.0,3.3000000000000007
000060.SZ,19980731,17.61,21.0,17.38,97359095.0,3.620000000000001
000060.SZ,19980831,14.7,17.78,12.66,62256494.0,5.120000000000001
000060.SZ,19980930,16.82,17.24,14.21,85531525.0,3.0299999999999976
000060.SZ,19981030,18.21,18.67,16.01,65569975.0,2.66
000060.SZ,19981130,18.04,20.88,17.51,103024980.0,3.369999999999997
000060.SZ,19981231,17.0,19.5,16.35,27904420.0,3.1499999999999986
000060.SZ,19990129,13.11,17.18,13.0,93445589.0,4.18
000060.SZ,19990209,13.08,13.38,12.7,14804106.0,0.6800000000000015
000060.SZ,19990331,15.85,17.95,12.44,277518941.0,5.51
000060.SZ,19990430,15.41,16.0,14.48,139254162.0,1.5199999999999996
000060.SZ,19990531,8.3,15.39,6.7,249331954.0,8.690000000000001
000060.SZ,19990630,11.35,13.0,7.5,1065109027.0,5.5
000060.SZ,19990730,11.15,11.86,9.3,437560753.0,2.5599999999999987
000060.SZ,19990831,12.85,13.68,11.0,589485385.0,2.68
000060.SZ,19990930,11.6,13.23,11.51,175117190.0,1.7200000000000006
000060.SZ,19991029,10.71,11.78,10.05,60277763.0,1.7299999999999986
000060.SZ,19991130,10.52,11.29,10.29,47396822.0,1.0
000060.SZ,19991230,8.85,10.6,8.4,68591516.0,2.1999999999999997
000060.SZ,20000128,10.81,12.07,8.61,587846673.0,3.4600000000000013
000060.SZ,20000229,10.79,11.98,10.4,435431196.0,1.58
000060.SZ,20000331,13.02,13.46,10.38,1360414739.0,3.08
000060.SZ,20000428,13.55,14.32,12.78,1039084110.0,1.540000000000001
000060.SZ,20000531,9.15,14.4,8.9,562061326.0,5.5
000060.SZ,20000630,9.02,9.3,8.6,520244273.0,0.7000000000000011
000060.SZ,20000731,10.45,10.48,8.69,868696649.0,1.790000000000001
000060.SZ,20000831,9.65,10.96,9.3,798907918.0,1.66
000060.SZ,20000929,8.89,9.64,8.65,184877665.0,0.9900000000000002
000060.SZ,20001031,9.18,9.55,8.8,150305395.0,0.75
000060.SZ,20001130,9.35,10.19,9.1,362743996.0,1.09
000060.SZ,20001229,9.48,9.66,8.43,201058069.0,1.2300000000000004
000060.SZ,20010119,10.12,10.34,9.4,474022165.0,0.9399999999999996
000060.SZ,20010228,10.22,10.41,9.58,356805238.0,0.8300000000000001
000060.SZ,20010330,10.58,10.8,10.16,654330722.0,0.6400000000000006
000060.SZ,20010430,9.8,10.74,9.6,405411326.0,1.1400000000000006
000060.SZ,20010531,9.53,10.1,9.3,163099177.0,0.7999999999999989
000060.SZ,20010629,10.11,10.45,9.42,482444129.0,1.0299999999999994
000060.SZ,20010731,8.23,10.28,8.21,142759523.0,2.0699999999999985
000060.SZ,20010831,7.68,8.69,7.58,69752404.0,1.1099999999999994
000060.SZ,20010928,7.18,7.82,7.05,42300372.0,0.7700000000000005
000060.SZ,20011031,6.98,7.29,6.15,66266622.0,1.1399999999999997
000060.SZ,20011130,7.68,7.85,6.38,179133122.0,1.4699999999999998
000060.SZ,20011231,6.85,7.78,6.6,71028919.0,1.1800000000000006
000060.SZ,20020131,5.52,6.88,4.65,65991728.0,2.2299999999999995
000060.SZ,20020228,5.61,5.81,5.21,56787493.0,0.5999999999999996
000060.SZ,20020329,6.19,7.28,5.42,310116939.0,1.8600000000000003
000060.SZ,20020430,6.59,6.87,5.98,153715385.0,0.8899999999999997
000060.SZ,20020531,6.06,6.85,6.03,94336531.0,0.8199999999999994
000060.SZ,20020628,8.22,8.79,5.6,771995123.0,3.1899999999999995
000060.SZ,20020731,7.27,8.56,7.2,513250569.0,1.3600000000000003
000060.SZ,20020830,7.45,7.94,7.14,226082753.0,0.8000000000000007
000060.SZ,20020927,7.08,7.64,6.81,99534077.0,0.8300000000000001
000060.SZ,20021031,6.62,7.11,6.38,62754736.0,0.7300000000000004
000060.SZ,20021129,6.12,7.32,5.6,147947126.0,1.7200000000000006
000060.SZ,20021231,5.72,6.44,5.7,120491250.0,0.7400000000000002
000060.SZ,20030129,6.45,7.1,5.55,290506715.0,1.5499999999999998
000060.SZ,20030228,6.44,6.64,6.29,66359847.0,0.34999999999999964
000060.SZ,20030331,6.1,6.58,5.81,59776559.0,0.7700000000000005
000060.SZ,20030430,6.21,6.8,5.95,262779516.0,0.8499999999999996
000060.SZ,20030530,6.64,6.75,6.0,214380065.0,0.75
000060.SZ,20030630,6.03,6.82,6.0,179254098.0,0.8200000000000003
000060.SZ,20030731,5.52,6.19,5.5,73311467.0,0.6900000000000004
000060.SZ,20030829,5.3,5.7,5.23,32431468.0,0.4699999999999998
000060.SZ,20030930,5.1,5.66,5.02,48565533.0,0.6400000000000006
000060.SZ,20031031,5.33,5.84,5.06,128806642.0,0.7800000000000002
000060.SZ,20031128,5.61,5.88,5.22,107564441.0,0.6600000000000001
000060.SZ,20031231,7.25,7.55,5.59,696684855.0,1.96
000060.SZ,20040130,7.22,8.0,7.0,334064226.0,1.0
000060.SZ,20040227,8.17,8.42,7.08,530701779.0,1.34
000060.SZ,20040331,8.9,8.9,7.7,545438915.0,1.2000000000000002
000060.SZ,20040430,7.01,9.24,6.88,549433158.0,2.3600000000000003
000060.SZ,20040531,7.21,7.39,6.45,262148992.0,0.9399999999999996
000060.SZ,20040630,5.93,7.25,5.7,212494670.0,1.5499999999999998
000060.SZ,20040730,6.58,7.09,5.9,413610723.0,1.1899999999999995
000060.SZ,20040831,6.34,6.66,5.95,163000224.0,0.71
000060.SZ,20040930,6.62,7.12,5.51,312621427.0,1.6100000000000003
000060.SZ,20041029,6.32,7.23,6.11,224809527.0,1.12
000060.SZ,20041130,6.28,6.62,6.18,127343856.0,0.4400000000000004
000060.SZ,20041231,6.06,6.36,5.82,70026203.0,0.54
000060.SZ,20050131,5.88,6.3,5.57,76213218.0,0.7299999999999995
000060.SZ,20050228,6.78,6.83,5.88,120037672.0,0.9500000000000002
000060.SZ,20050331,6.27,6.95,6.0,189095721.0,0.9500000000000002
000060.SZ,20050429,7.14,7.43,6.2,450039356.0,1.2299999999999995
000060.SZ,20050531,5.72,7.15,5.1,158299956.0,2.0500000000000007
000060.SZ,20050630,6.03,6.39,5.46,173701494.0,0.9299999999999996
000060.SZ,20050729,5.88,6.02,5.2,127907840.0,0.8199999999999994
000060.SZ,20050831,6.72,6.76,5.78,320969552.0,0.9799999999999996
000060.SZ,20050930,7.33,7.36,6.66,337510619.0,0.7000000000000002
000060.SZ,20051031,7.76,8.21,7.35,238212974.0,0.8600000000000012
000060.SZ,20051130,6.18,6.26,5.62,264844469.0,0.6399999999999997
000060.SZ,20051230,6.18,7.03,5.95,677088062.0,1.08
000060.SZ,20060125,9.08,9.2,6.14,1059013240.0,3.06
000060.SZ,20060228,8.92,10.48,8.04,1335340136.0,2.4400000000000013
000060.SZ,20060331,11.23,11.75,8.8,2131621500.0,2.9499999999999997
000060.SZ,20060428,13.5,17.5,11.71,6915252048.0,5.789999999999999
000060.SZ,20060531,14.45,18.69,12.5,5894657684.0,6.190000000000001
000060.SZ,20060630,13.33,14.65,11.43,6773585714.0,3.2200000000000006
000060.SZ,20060731,12.18,15.91,12.0,4329229322.0,3.91
000060.SZ,20060831,12.63,12.65,10.21,2822903584.0,2.4399999999999995
000060.SZ,20060929,11.9,14.1,11.27,2919843216.0,2.83
000060.SZ,20061031,14.25,14.58,11.86,3533921024.0,2.7200000000000006
000060.SZ,20061130,18.05,18.62,14.0,8553034512.0,4.620000000000001
000060.SZ,20061229,17.33,19.6,16.6,6629887666.0,3.0
000060.SZ,20070131,21.58,24.2,16.55,11855920812.0,7.649999999999999
000060.SZ,20070228,25.28,26.85,19.31,6050166834.0,7.540000000000003
000060.SZ,20070330,27.18,28.15,22.39,9615766002.0,5.759999999999998
000060.SZ,20070430,31.5,34.47,25.9,15028024854.0,8.57
000060.SZ,20070531,31.35,35.65,29.0,13129822702.0,6.649999999999999
000060.SZ,20070629,29.3,36.85,25.97,14396729402.0,10.880000000000004
000060.SZ,20070731,40.9,41.4,29.1,8207332780.0,12.299999999999995
000060.SZ,20070831,48.6,52.38,38.5,14198631362.0,13.880000000000004
000060.SZ,20070928,64.0,64.99,43.8,11126851422.0,21.19
000060.SZ,20071031,60.0,71.97,54.1,8905204138.0,17.869999999999994
000060.SZ,20071130,37.24,60.0,36.49,10216078748.0,23.51
000060.SZ,20071228,44.44,45.6,36.81,8892401234.0,8.79
000060.SZ,20080131,35.08,50.33,35.08,11509319024.0,15.25
000060.SZ,20080229,39.94,42.49,36.18,5119858720.0,6.310000000000002
000060.SZ,20080331,30.86,43.25,28.88,6621898286.0,14.37
000060.SZ,20080430,29.58,32.46,19.92,6402845318.0,12.54
000060.SZ,20080530,27.43,32.18,25.03,8088461344.0,7.149999999999999
000060.SZ,20080630,14.02,28.5,12.51,3994253112.0,15.99
000060.SZ,20080731,13.93,16.36,13.12,4683689616.0,3.24
000060.SZ,20080829,10.57,14.16,9.29,1607704388.0,4.870000000000001
000060.SZ,20080926,10.43,10.93,8.38,1250173586.0,2.549999999999999
000060.SZ,20081031,6.46,10.21,6.08,932169530.0,4.130000000000001
000060.SZ,20081128,7.4,8.3,6.06,1440850337.0,2.240000000000001
000060.SZ,20081231,7.8,9.85,7.27,2749000292.0,2.58
000060.SZ,20090123,10.55,10.9,8.1,3122690424.0,2.8000000000000007
000060.SZ,20090227,11.12,14.59,10.56,9309129942.0,4.0299999999999985
000060.SZ,20090331,16.47,17.98,10.55,12750936250.0,7.43
000060.SZ,20090430,15.58,18.78,14.48,9581540978.0,4.300000000000002
000060.SZ,20090527,19.12,19.47,15.75,7838651408.0,3.719999999999999
000060.SZ,20090630,21.49,22.53,18.93,9962765682.0,3.6000000000000014
000060.SZ,20090731,30.2,30.94,20.05,13961802152.0,10.89
000060.SZ,20090831,20.93,32.46,20.93,12846778844.0,11.53
